Transaction ID,Date,Account Type,Transaction Amount,Cash Flow,Net Income,Revenue,Expenditure,Profit Margin,Debt-to-Equity Ratio,Operating Expenses,Gross Profit,Transaction Volume,Processing Time (seconds),Accuracy Score,Missing Data Indicator,Normalized Transaction Amount,Transaction Outcome
777,16-02-2027,Liability,440,3533,? 488.00,"? 1,292.00","? 3,923.00",0.43,1.74,4200,"? 1,444.00",6,1.429604285,0.883925308,FALSE,0.068274734,1
778,17-02-2027,Expense,2189,1022,"? 3,966.00","? 3,309.00",? 667.00,0.59,2.45,4952,? 204.00,9,0.632175431,0.879267948,FALSE,0.42579722,1
779,18-02-2027,Asset,2200,2718,"? 3,022.00",? 615.00,"? 2,057.00",0.30,0.85,1769,? 515.00,6,0.752953686,0.814115573,FALSE,0.428045789,1
780,19-02-2027,Revenue,2605,1569,"? 3,318.00","? 2,053.00","? 2,959.00",0.44,1.16,2396,"? 2,051.00",6,1.079542577,0.834310973,FALSE,0.510834015,1
781,20-02-2027,Revenue,444,2630,"? 2,588.00","? 2,392.00","? 1,343.00",0.43,2.48,3803,"? 2,368.00",4,0.870618634,0.997256331,FALSE,0.069092396,0
782,21-02-2027,Asset,4500,523,? 987.00,"? 3,818.00","? 1,156.00",0.46,1.72,1656,"? 1,687.00",2,0.908158154,0.997269018,TRUE,0.898201145,1
783,22-02-2027,Liability,4954,2483,"? 2,620.00","? 2,154.00","? 3,707.00",0.38,1.49,3730,"? 1,960.00",7,1.726807998,0.828021269,FALSE,0.991005724,1
784,23-02-2027,Expense,984,4339,"? 3,170.00","? 3,700.00","? 3,929.00",0.70,2.90,1377,"? 3,985.00",8,1.203275066,0.800553697,FALSE,0.179476697,1
785,24-02-2027,Liability,2295,4128,"? 3,417.00","? 1,547.00",? 878.00,0.59,1.61,1385,"? 3,804.00",5,1.957514415,0.858932309,FALSE,0.447465249,1
786,25-02-2027,Revenue,2542,2886,"? 2,544.00","? 1,977.00",? 417.00,0.47,1.78,4312,? 726.00,3,1.954645372,0.913014641,FALSE,0.497955846,1
787,26-02-2027,Revenue,1827,2651,"? 2,885.00","? 3,675.00",? 456.00,0.45,2.47,1611,"? 1,369.00",8,1.948404574,0.886975378,FALSE,0.351798855,1
788,27-02-2027,Liability,1144,4008,"? 3,622.00","? 4,246.00","? 2,209.00",0.59,0.78,2533,"? 1,549.00",6,0.671052803,0.909572297,FALSE,0.212183156,1
789,28-02-2027,Asset,1757,2908,"? 1,860.00","? 3,140.00",? 422.00,0.27,0.53,613,? 646.00,7,0.978755309,0.911269786,FALSE,0.337489779,1
790,01-03-2027,Asset,3850,862,"? 1,840.00","? 4,167.00","? 1,611.00",0.31,1.23,4641,"? 3,443.00",6,0.852493394,0.865436772,FALSE,0.765331153,1
791,02-03-2027,Liability,1714,3102,"? 2,941.00","? 3,452.00","? 3,363.00",0.63,2.67,1713,? 581.00,2,0.895007177,0.946011936,FALSE,0.328699918,1
792,03-03-2027,Expense,4929,701,? 443.00,? 689.00,"? 1,218.00",0.73,0.99,4448,"? 1,547.00",6,1.450795376,0.890145136,FALSE,0.985895339,1
793,04-03-2027,Expense,3784,2827,? 205.00,"? 2,943.00",? 962.00,0.39,2.84,3117,"? 1,885.00",1,0.953880047,0.966499529,FALSE,0.751839738,1
794,05-03-2027,Liability,3848,4116,"? 2,605.00","? 2,862.00","? 3,476.00",0.65,2.18,1807,"? 3,393.00",8,1.701587758,0.899978272,FALSE,0.764922322,1
795,06-03-2027,Asset,3101,977,"? 3,014.00",? 642.00,"? 2,186.00",0.46,2.53,501,? 178.00,6,1.739891244,0.900251066,FALSE,0.612224039,1
796,07-03-2027,Liability,4416,2848,"? 1,579.00","? 3,439.00",? 793.00,0.55,2.00,4803,"? 2,937.00",8,0.704253235,0.867625395,FALSE,0.881030253,1
797,08-03-2027,Expense,4918,1639,"? 3,493.00","? 4,428.00","? 1,191.00",0.34,0.51,183,"? 2,516.00",2,1.401508473,0.99827918,FALSE,0.98364677,1
798,09-03-2027,Revenue,1668,2758,? 269.00,"? 4,194.00","? 2,834.00",0.80,1.34,1621,"? 1,643.00",6,1.673491931,0.889048688,FALSE,0.319296811,1
799,10-03-2027,Liability,3659,727,"? 1,541.00","? 3,122.00","? 3,703.00",0.22,1.34,465,"? 2,217.00",7,1.863921091,0.922552938,FALSE,0.726287817,1
800,11-03-2027,Revenue,4246,3294,"? 1,435.00","? 2,587.00",? 832.00,0.80,1.07,1219,"? 1,943.00",9,1.636961777,0.938506573,FALSE,0.84627964,1
801,12-03-2027,Expense,199,3081,"? 3,130.00","? 3,506.00","? 3,887.00",0.79,2.31,2823,? 954.00,8,1.248298386,0.944998457,FALSE,0.01901063,1
802,13-03-2027,Expense,1515,2787,? 836.00,"? 1,000.00","? 2,803.00",0.64,0.91,3854,"? 3,306.00",1,1.330639289,0.898691562,FALSE,0.288021259,1
803,14-03-2027,Expense,1165,2051,"? 2,322.00","? 4,602.00",? 439.00,0.53,1.97,3376,"? 3,858.00",7,0.889559197,0.890660982,FALSE,0.216475879,1
804,15-03-2027,Revenue,686,1351,"? 2,526.00","? 1,898.00","? 3,316.00",0.38,0.66,1058,"? 1,797.00",6,1.602273876,0.894700749,FALSE,0.118560916,1
805,16-03-2027,Revenue,1686,2974,? 690.00,"? 2,616.00","? 1,881.00",0.34,1.58,3559,"? 2,846.00",8,0.918114971,0.982814904,FALSE,0.322976288,1
806,17-03-2027,Asset,4583,2685,"? 1,394.00","? 3,742.00","? 1,802.00",0.22,1.65,3837,"? 1,335.00",4,0.619988267,0.897162967,FALSE,0.915167621,1
807,18-03-2027,Asset,3975,3605,"? 3,432.00","? 2,120.00",? 439.00,0.37,2.85,1211,"? 3,050.00",2,1.403918028,0.858421973,FALSE,0.790883074,1
808,19-03-2027,Revenue,2413,908,? 203.00,"? 4,466.00","? 1,059.00",0.51,0.51,185,"? 3,837.00",4,0.68505076,0.9321381,FALSE,0.471586263,1
809,20-03-2027,Liability,3552,3588,"? 1,788.00","? 4,110.00","? 1,361.00",0.69,2.19,4221,"? 2,428.00",3,0.578316185,0.884078246,FALSE,0.704415372,1
810,21-03-2027,Liability,2682,1958,"? 3,429.00","? 2,279.00","? 2,775.00",0.22,0.58,2878,"? 1,459.00",2,1.802982099,0.862115278,FALSE,0.526573998,1
811,22-03-2027,Liability,1556,2169,"? 1,947.00","? 3,048.00",? 823.00,0.63,2.73,2689,"? 3,875.00",5,1.323618631,0.83504859,FALSE,0.296402289,1
812,23-03-2027,Asset,4203,1635,"? 1,440.00","? 2,231.00","? 3,254.00",0.64,2.79,1600,"? 1,493.00",4,0.871054038,0.889431859,FALSE,0.837489779,1
813,24-03-2027,Asset,2783,1100,? 919.00,"? 2,980.00","? 2,162.00",0.39,2.71,3263,"? 3,708.00",4,0.554732043,0.829156293,FALSE,0.547219951,1
814,25-03-2027,Revenue,4940,1019,"? 3,472.00","? 1,939.00","? 1,940.00",0.75,0.51,199,"? 3,968.00",2,1.204960162,0.850534514,FALSE,0.988143908,1
815,26-03-2027,Expense,3110,2773,"? 1,032.00","? 2,996.00","? 1,373.00",0.60,2.09,897,"? 2,069.00",3,0.641166194,0.831159307,FALSE,0.614063778,1
816,27-03-2027,Expense,3454,689,"? 3,628.00","? 4,893.00","? 1,283.00",0.59,2.94,2602,? 675.00,9,1.168755147,0.821741084,FALSE,0.684382666,1
817,28-03-2027,Expense,268,2303,"? 3,645.00","? 2,841.00","? 2,733.00",0.45,0.50,868,"? 3,539.00",4,1.721609793,0.979448349,FALSE,0.03311529,1
818,29-03-2027,Expense,2887,4158,"? 1,050.00","? 1,750.00","? 3,516.00",0.58,3.00,4999,"? 1,909.00",5,1.200437051,0.962016226,FALSE,0.56847915,0
819,30-03-2027,Revenue,1643,2612,"? 1,278.00","? 3,855.00",? 231.00,0.57,2.13,143,"? 3,902.00",5,1.732596368,0.98408907,FALSE,0.314186427,1
820,31-03-2027,Liability,3491,1159,"? 1,388.00","? 3,556.00","? 1,603.00",0.38,2.03,3323,? 846.00,8,1.266671313,0.831120436,FALSE,0.691946034,1
821,01-04-2027,Revenue,3228,810,"? 1,854.00","? 1,797.00",? 483.00,0.58,1.89,4212,"? 1,154.00",5,0.514159683,0.880008857,FALSE,0.638184791,1
822,02-04-2027,Liability,2902,2437,? 945.00,"? 1,542.00","? 1,754.00",0.66,1.82,3093,"? 3,202.00",5,0.867021956,0.917347197,TRUE,0.57154538,1
823,03-04-2027,Expense,1502,2615,"? 3,484.00","? 1,344.00",? 431.00,0.68,0.52,4959,"? 2,085.00",1,0.935330336,0.849335862,FALSE,0.285363859,1
824,04-04-2027,Asset,3677,3031,? 980.00,"? 2,237.00","? 3,422.00",0.29,0.68,792,? 138.00,1,1.672454486,0.916550013,TRUE,0.729967294,1
825,05-04-2027,Expense,4062,3812,"? 3,103.00","? 4,091.00","? 1,005.00",0.56,2.62,4214,"? 2,054.00",6,0.533117293,0.820054674,FALSE,0.808667212,1
826,06-04-2027,Liability,3430,2402,"? 2,012.00","? 1,267.00","? 2,321.00",0.61,2.28,4326,? 722.00,7,0.901482773,0.948451562,FALSE,0.679476697,1
827,07-04-2027,Expense,984,1689,"? 2,985.00","? 1,902.00","? 3,902.00",0.24,0.54,2359,? 886.00,4,0.5030364,0.947782089,FALSE,0.179476697,1
828,08-04-2027,Asset,2209,3701,"? 2,046.00",? 651.00,? 574.00,0.29,2.30,1644,"? 1,582.00",4,0.537595001,0.941638568,FALSE,0.429885527,1
829,09-04-2027,Asset,1662,2768,"? 2,574.00","? 1,999.00",? 559.00,0.58,1.80,4350,? 983.00,9,1.559234428,0.896937853,FALSE,0.318070319,1
830,10-04-2027,Asset,2592,4420,"? 3,367.00",? 618.00,"? 2,064.00",0.76,2.99,876,"? 3,282.00",8,1.488820779,0.905703216,FALSE,0.508176615,1
831,11-04-2027,Liability,2476,1036,"? 3,114.00","? 3,145.00","? 1,565.00",0.65,2.51,3647,"? 3,219.00",5,0.984289861,0.887551218,FALSE,0.484464432,1
832,12-04-2027,Asset,2156,1809,"? 1,643.00","? 1,225.00","? 2,949.00",0.78,2.54,2047,"? 2,133.00",4,1.757546257,0.880612033,FALSE,0.419051513,1
833,13-04-2027,Asset,512,1086,"? 2,224.00","? 4,701.00","? 1,150.00",0.56,2.16,1078,? 706.00,3,1.666523811,0.823188569,FALSE,0.082992641,1
834,14-04-2027,Asset,4293,3095,"? 3,670.00","? 2,705.00","? 1,468.00",0.30,1.54,1203,"? 1,871.00",9,0.809727394,0.884524905,FALSE,0.855887163,1
835,15-04-2027,Revenue,3827,3851,"? 1,728.00","? 3,320.00","? 1,830.00",0.36,1.56,2892,? 860.00,1,1.924210862,0.967407384,FALSE,0.760629599,1
836,16-04-2027,Expense,4526,2622,? 877.00,? 461.00,"? 2,086.00",0.78,1.07,4606,"? 3,515.00",1,0.657383359,0.920692197,FALSE,0.903515944,1
837,17-04-2027,Revenue,252,980,"? 1,169.00","? 3,785.00",? 530.00,0.74,2.09,1424,"? 3,892.00",9,1.132001899,0.869663467,FALSE,0.029844644,1
838,18-04-2027,Liability,1860,1817,? 622.00,"? 4,110.00","? 1,727.00",0.41,0.64,1477,? 410.00,1,0.812943317,0.933709365,FALSE,0.358544563,1
839,19-04-2027,Revenue,4115,3706,? 444.00,"? 3,540.00","? 3,621.00",0.47,1.88,2103,? 641.00,8,1.854892267,0.844247988,FALSE,0.819501226,1
840,20-04-2027,Revenue,4495,908,"? 2,031.00","? 1,823.00",? 808.00,0.27,2.20,1662,"? 1,092.00",6,0.758013257,0.951623544,FALSE,0.897179068,1
841,21-04-2027,Asset,4676,2110,"? 3,885.00",? 912.00,"? 3,606.00",0.39,2.51,4518,? 422.00,3,0.600425757,0.810832312,FALSE,0.93417825,1
842,22-04-2027,Liability,702,1035,"? 1,257.00","? 1,309.00","? 2,265.00",0.62,2.15,343,? 355.00,8,1.227090016,0.831639271,FALSE,0.121831562,1
843,23-04-2027,Liability,1983,575,"? 2,593.00","? 3,591.00","? 2,443.00",0.42,1.74,4441,"? 1,632.00",2,1.145965573,0.85809873,FALSE,0.383687653,1
844,24-04-2027,Expense,2971,1785,"? 2,139.00",? 861.00,"? 2,811.00",0.31,0.76,236,"? 3,083.00",2,1.170109093,0.890757735,FALSE,0.585650041,1
845,25-04-2027,Revenue,348,3849,? 623.00,"? 4,359.00",? 511.00,0.60,1.32,1612,"? 1,403.00",9,1.114899066,0.822137673,FALSE,0.04946852,1
846,26-04-2027,Asset,577,2486,"? 3,191.00",? 589.00,"? 1,821.00",0.77,0.71,2064,"? 3,853.00",8,0.987755163,0.868126184,FALSE,0.09627964,1
847,27-04-2027,Liability,3698,4204,"? 3,506.00","? 1,680.00","? 3,548.00",0.52,2.18,1064,? 917.00,8,1.382572659,0.92767382,FALSE,0.734260016,0
848,28-04-2027,Expense,1063,4460,? 986.00,"? 3,094.00","? 2,753.00",0.60,2.08,3701,? 512.00,1,1.623152725,0.883081304,FALSE,0.195625511,1
849,29-04-2027,Liability,2147,3980,"? 1,414.00","? 1,525.00","? 2,604.00",0.34,2.02,388,"? 1,437.00",6,0.634054713,0.989953514,FALSE,0.417211774,1
850,30-04-2027,Liability,2378,2333,"? 2,884.00",? 532.00,? 567.00,0.28,2.93,285,"? 3,991.00",8,1.333706387,0.912471794,FALSE,0.464431725,1
851,01-05-2027,Revenue,4457,3589,"? 3,581.00","? 3,427.00",? 331.00,0.25,2.95,1836,"? 2,872.00",5,1.067416044,0.872700967,FALSE,0.889411284,1
852,02-05-2027,Expense,4337,2413,"? 1,129.00","? 2,177.00","? 3,242.00",0.34,1.04,2210,"? 2,692.00",3,0.616853913,0.808614848,FALSE,0.864881439,1
853,03-05-2027,Asset,224,4045,"? 2,204.00",? 562.00,"? 2,108.00",0.51,1.24,4830,? 857.00,7,1.438876409,0.974265322,FALSE,0.024121014,0
854,04-05-2027,Asset,4998,594,"? 2,158.00","? 4,751.00","? 1,573.00",0.34,1.88,4303,"? 3,130.00",3,1.603902967,0.921312428,FALSE,1,1
855,05-05-2027,Liability,2741,1488,"? 2,775.00","? 2,043.00","? 2,766.00",0.58,1.55,3251,"? 3,007.00",7,1.023107993,0.97637346,FALSE,0.538634505,1
856,06-05-2027,Revenue,2654,2355,"? 2,151.00","? 1,307.00","? 1,815.00",0.79,0.59,1855,"? 1,353.00",7,0.823776042,0.931543534,FALSE,0.520850368,0
857,07-05-2027,Liability,2232,1260,"? 1,832.00","? 1,054.00",? 677.00,0.23,1.26,4007,"? 1,739.00",5,1.059720049,0.934319258,FALSE,0.434587081,1
858,08-05-2027,Expense,2706,3353,? 456.00,"? 2,440.00",? 980.00,0.58,2.63,2027,"? 1,105.00",4,1.998059378,0.843884425,FALSE,0.531479967,1
859,09-05-2027,Asset,1462,3366,"? 3,190.00","? 1,304.00","? 2,762.00",0.40,1.05,1521,"? 3,886.00",4,1.497310021,0.938691006,FALSE,0.277187244,1
860,10-05-2027,Revenue,3314,2741,"? 2,365.00","? 4,704.00","? 3,975.00",0.33,0.61,622,"? 2,147.00",5,1.065971401,0.9362229,FALSE,0.655764513,1
861,11-05-2027,Expense,4160,3870,"? 1,664.00","? 2,443.00",? 899.00,0.24,2.64,3398,"? 2,750.00",9,1.247395222,0.891513144,FALSE,0.828699918,1
862,12-05-2027,Revenue,3269,1038,"? 1,500.00","? 2,360.00",? 931.00,0.48,2.85,3112,"? 1,335.00",1,0.900139141,0.863743445,FALSE,0.646565822,1
863,13-05-2027,Asset,4051,1602,"? 1,873.00","? 4,283.00",? 158.00,0.39,1.37,3288,? 412.00,9,1.587198781,0.866276147,FALSE,0.806418643,1
864,14-05-2027,Revenue,672,4264,"? 2,017.00","? 2,901.00","? 1,094.00",0.34,2.01,3356,"? 3,478.00",9,0.557432074,0.821537203,FALSE,0.115699101,1
865,15-05-2027,Liability,4858,2548,"? 2,503.00","? 2,361.00","? 3,183.00",0.34,2.21,2194,"? 2,175.00",7,0.713753728,0.834264688,FALSE,0.971381848,1
866,16-05-2027,Asset,2352,1076,"? 3,658.00","? 1,246.00","? 1,769.00",0.74,2.25,4234,"? 2,164.00",2,0.601367139,0.843711571,FALSE,0.459116926,1
867,17-05-2027,Asset,3005,3459,"? 2,894.00","? 2,055.00","? 3,929.00",0.49,1.77,3460,? 931.00,6,0.823663782,0.866155064,FALSE,0.592600164,1
868,18-05-2027,Asset,2322,762,"? 1,570.00","? 1,662.00","? 3,975.00",0.59,0.67,4293,"? 3,020.00",3,1.012527926,0.944538398,FALSE,0.452984464,1
869,19-05-2027,Liability,362,1057,? 600.00,? 933.00,"? 1,711.00",0.74,1.19,3922,"? 3,025.00",1,0.617125667,0.934640331,FALSE,0.052330335,1
870,20-05-2027,Expense,2089,4155,? 434.00,? 748.00,"? 2,191.00",0.27,1.59,3197,"? 1,210.00",7,1.232539748,0.963025089,FALSE,0.405355683,1
871,21-05-2027,Liability,4247,2605,"? 1,240.00","? 3,568.00","? 2,044.00",0.27,1.40,3634,"? 1,802.00",8,0.850038087,0.953885135,FALSE,0.846484056,1
872,22-05-2027,Asset,174,2422,? 816.00,"? 2,495.00",? 535.00,0.49,0.79,3585,"? 2,624.00",4,1.403781084,0.809183919,FALSE,0.013900245,1
873,23-05-2027,Revenue,4195,1713,"? 2,705.00","? 2,960.00","? 2,840.00",0.22,2.80,3903,"? 1,250.00",3,1.171825473,0.993360202,FALSE,0.835854456,1
874,24-05-2027,Asset,671,3131,"? 3,866.00","? 1,332.00",? 550.00,0.70,2.35,837,"? 3,170.00",4,0.500949762,0.935997156,FALSE,0.115494685,1
875,25-05-2027,Liability,3083,2589,? 743.00,"? 4,917.00","? 3,050.00",0.66,2.91,4918,? 925.00,8,0.643841228,0.939782357,FALSE,0.608544563,1
876,26-05-2027,Asset,3310,1305,"? 1,075.00","? 1,496.00","? 2,726.00",0.77,2.64,3415,"? 2,357.00",2,1.594760747,0.858382946,FALSE,0.654946852,1
877,27-05-2027,Revenue,919,3170,"? 1,870.00",? 702.00,"? 2,980.00",0.20,2.71,3054,"? 2,287.00",5,1.760299129,0.974217625,FALSE,0.166189697,1
878,28-05-2027,Expense,4697,4254,"? 2,112.00","? 1,946.00",? 511.00,0.48,0.90,1739,? 229.00,3,1.11828635,0.835795287,FALSE,0.938470973,1
879,29-05-2027,Liability,4895,1339,? 715.00,"? 4,485.00","? 2,380.00",0.74,2.75,4474,"? 2,300.00",8,1.657677969,0.97208818,TRUE,0.978945217,1
880,30-05-2027,Expense,699,2110,"? 3,831.00","? 1,121.00","? 2,286.00",0.59,0.92,133,? 860.00,8,1.314679056,0.912406118,FALSE,0.121218316,0
881,31-05-2027,Expense,2637,1657,"? 1,175.00","? 4,128.00","? 1,898.00",0.29,1.59,3066,"? 2,614.00",4,1.759542889,0.835720216,TRUE,0.517375307,1
882,01-06-2027,Asset,3501,3309,"? 1,777.00","? 1,185.00","? 2,423.00",0.46,2.57,3264,"? 3,003.00",4,1.581897746,0.873951915,FALSE,0.693990188,1
883,02-06-2027,Asset,1877,3863,"? 3,742.00","? 4,022.00",? 225.00,0.26,1.51,1033,"? 1,109.00",9,1.110539584,0.846698123,FALSE,0.362019624,1
884,03-06-2027,Revenue,3452,622,"? 1,730.00",? 757.00,? 847.00,0.35,0.85,4089,"? 3,441.00",4,1.737972088,0.919535358,FALSE,0.683973835,1
885,04-06-2027,Liability,3880,3088,"? 3,213.00","? 4,724.00","? 2,497.00",0.30,1.75,1117,"? 1,494.00",9,1.272610158,0.975378441,FALSE,0.771463614,1
886,05-06-2027,Liability,4294,2076,"? 3,155.00","? 3,291.00","? 3,766.00",0.59,2.54,900,"? 2,531.00",3,1.554524832,0.966651313,FALSE,0.856091578,1
887,06-06-2027,Liability,4801,924,? 460.00,? 450.00,? 803.00,0.69,2.20,3045,"? 1,020.00",7,1.153259739,0.859855425,FALSE,0.959730172,1
888,07-06-2027,Asset,2370,3521,"? 1,786.00","? 3,155.00","? 1,673.00",0.73,2.99,1817,"? 3,328.00",7,0.717976419,0.88975987,FALSE,0.462796402,1
889,08-06-2027,Expense,2285,721,"? 1,775.00","? 1,963.00","? 2,181.00",0.74,1.83,3860,? 847.00,4,1.979162132,0.96855343,FALSE,0.445421096,1
890,09-06-2027,Revenue,1276,1179,"? 1,225.00","? 1,963.00","? 1,604.00",0.39,1.67,4711,? 619.00,9,0.734316755,0.956774309,FALSE,0.239165985,1
891,10-06-2027,Asset,4573,828,"? 1,468.00","? 3,367.00","? 2,330.00",0.64,1.53,2617,"? 2,074.00",1,0.90630091,0.912183771,FALSE,0.913123467,1
892,11-06-2027,Liability,2840,1296,"? 3,783.00","? 1,833.00","? 3,377.00",0.41,1.38,4754,"? 1,306.00",1,1.183827087,0.87451716,FALSE,0.558871627,1
893,12-06-2027,Liability,2929,3449,"? 2,017.00","? 2,089.00","? 3,764.00",0.27,2.38,121,"? 2,034.00",3,0.855343276,0.897580627,FALSE,0.577064595,1
894,13-06-2027,Expense,4357,3271,"? 2,917.00","? 1,897.00","? 2,119.00",0.66,2.83,1763,"? 1,329.00",5,1.207032236,0.931661214,FALSE,0.868969747,1
895,14-06-2027,Revenue,4657,3225,"? 2,750.00","? 1,455.00",? 247.00,0.46,1.13,1586,"? 2,508.00",6,1.163631926,0.937639334,FALSE,0.930294358,1
896,15-06-2027,Liability,3614,2716,? 223.00,"? 2,535.00","? 3,355.00",0.26,2.60,3367,? 753.00,5,1.741561513,0.923293135,FALSE,0.717089125,1
897,16-06-2027,Expense,2199,4469,"? 1,002.00","? 2,076.00","? 3,666.00",0.38,1.39,565,"? 2,275.00",7,1.293492311,0.809946542,FALSE,0.427841374,1
898,17-06-2027,Asset,1875,1649,? 461.00,? 558.00,"? 1,480.00",0.58,2.72,3138,"? 3,618.00",1,1.00765534,0.944402093,FALSE,0.361610793,1
899,18-06-2027,Expense,943,1849,"? 2,771.00",? 935.00,"? 2,439.00",0.47,2.25,1463,"? 2,500.00",4,1.283294765,0.902920004,FALSE,0.171095666,1
900,19-06-2027,Revenue,1901,766,? 430.00,? 690.00,? 611.00,0.72,2.64,1680,"? 3,820.00",1,1.606327898,0.909245693,FALSE,0.366925593,1
901,20-06-2027,Expense,837,1162,"? 2,752.00","? 4,032.00","? 2,579.00",0.62,2.50,769,? 703.00,7,1.190541143,0.880749436,FALSE,0.149427637,1
902,21-06-2027,Asset,3389,2992,"? 2,956.00","? 4,993.00","? 2,106.00",0.47,0.74,497,"? 2,181.00",7,0.776647083,0.95116816,FALSE,0.671095666,1
903,22-06-2027,Asset,4368,2024,? 208.00,"? 4,922.00","? 1,830.00",0.51,2.70,881,"? 3,436.00",9,1.672060823,0.847899068,FALSE,0.871218316,1
904,23-06-2027,Revenue,4978,510,"? 3,432.00",? 728.00,? 880.00,0.50,0.95,2981,"? 2,441.00",9,0.760009519,0.806093434,FALSE,0.995911693,1
905,24-06-2027,Expense,3074,529,"? 2,719.00","? 3,374.00",? 829.00,0.47,0.56,1319,"? 2,741.00",9,0.990362736,0.960071187,FALSE,0.606704824,1
906,25-06-2027,Liability,3258,1853,"? 3,166.00","? 1,907.00","? 1,799.00",0.45,1.58,405,? 689.00,7,1.191165854,0.970677259,FALSE,0.644317253,1
907,26-06-2027,Expense,215,3414,"? 3,119.00","? 1,947.00","? 3,872.00",0.40,2.54,3533,? 609.00,6,0.766812627,0.853451717,FALSE,0.022281276,1
908,27-06-2027,Expense,4872,3228,"? 1,067.00","? 1,390.00","? 1,456.00",0.59,1.38,666,"? 3,421.00",1,0.804529406,0.855589744,FALSE,0.974243663,1
909,28-06-2027,Revenue,2575,2299,"? 1,173.00","? 3,414.00","? 3,264.00",0.31,0.76,1944,"? 3,287.00",2,1.115856072,0.951889918,FALSE,0.504701554,1
910,29-06-2027,Expense,4873,3282,"? 1,647.00","? 4,519.00","? 3,335.00",0.22,2.10,3301,"? 2,325.00",8,1.799217835,0.88164518,FALSE,0.974448078,1
911,30-06-2027,Expense,4077,1301,"? 3,347.00","? 3,695.00","? 1,951.00",0.25,1.98,4968,? 241.00,5,0.912541996,0.984002396,FALSE,0.811733442,1
912,01-07-2027,Revenue,1481,3921,"? 1,406.00","? 4,928.00",? 921.00,0.21,2.10,2509,"? 3,772.00",3,1.492950288,0.97673994,FALSE,0.281071137,1
913,02-07-2027,Revenue,2331,4247,"? 3,257.00",? 662.00,"? 1,010.00",0.39,2.40,3721,"? 1,948.00",3,1.459822472,0.924946031,FALSE,0.454824203,1
914,03-07-2027,Asset,662,1957,"? 3,872.00","? 1,027.00","? 3,245.00",0.38,2.12,4916,"? 1,204.00",8,0.786279633,0.990263042,TRUE,0.113654947,1
915,04-07-2027,Revenue,2463,587,"? 2,555.00","? 3,831.00","? 3,133.00",0.25,2.01,1683,"? 2,913.00",2,1.351953557,0.933729964,TRUE,0.481807032,1
916,05-07-2027,Asset,347,2962,"? 3,917.00",? 356.00,"? 3,003.00",0.59,2.17,752,? 744.00,2,1.465295042,0.998111802,FALSE,0.049264105,1
917,06-07-2027,Liability,2206,4255,"? 2,602.00","? 1,839.00","? 3,556.00",0.59,1.60,985,"? 1,151.00",4,1.109778629,0.889378806,FALSE,0.429272281,1
918,07-07-2027,Asset,675,666,"? 2,269.00","? 1,925.00","? 1,541.00",0.24,1.16,1485,"? 3,836.00",8,0.697541075,0.813304283,FALSE,0.116312347,1
919,08-07-2027,Liability,4916,1705,"? 3,101.00","? 3,644.00","? 2,307.00",0.49,1.52,628,"? 2,496.00",6,0.573004463,0.960495149,FALSE,0.983237939,1
920,09-07-2027,Asset,4787,907,"? 2,372.00","? 4,938.00","? 2,433.00",0.78,2.87,4095,"? 2,142.00",8,1.105299904,0.935267414,FALSE,0.956868357,1
921,10-07-2027,Revenue,268,1588,"? 2,774.00","? 2,347.00",? 100.00,0.57,1.09,4736,"? 2,714.00",8,1.459077911,0.830581766,TRUE,0.03311529,1
922,11-07-2027,Expense,2411,2637,"? 3,490.00","? 4,812.00","? 3,378.00",0.60,0.56,871,"? 1,856.00",1,0.891521986,0.961106532,FALSE,0.471177433,1
923,12-07-2027,Expense,1570,3480,"? 3,427.00",? 382.00,? 129.00,0.50,1.94,739,"? 2,365.00",1,1.671228435,0.831966853,FALSE,0.299264105,1
924,13-07-2027,Asset,1369,1599,"? 1,426.00","? 3,897.00","? 3,080.00",0.66,2.69,3158,"? 3,726.00",6,1.227810229,0.838011095,FALSE,0.258176615,1
925,14-07-2027,Revenue,713,674,"? 3,819.00","? 2,505.00",? 703.00,0.21,1.52,3596,"? 2,583.00",5,1.906339083,0.835236859,FALSE,0.124080131,1
926,15-07-2027,Asset,3111,4192,? 964.00,"? 1,677.00","? 3,889.00",0.76,1.93,1287,"? 1,042.00",7,1.921262258,0.841417385,FALSE,0.614268193,1
927,16-07-2027,Liability,3959,1061,"? 1,308.00",? 756.00,"? 2,163.00",0.30,0.72,4554,"? 1,749.00",7,0.941194709,0.824355449,FALSE,0.787612428,1
928,17-07-2027,Expense,4275,1080,"? 1,029.00","? 1,783.00",? 370.00,0.49,2.14,4476,"? 2,717.00",8,1.608574664,0.999543469,FALSE,0.852207686,1
929,18-07-2027,Asset,1264,1792,"? 2,577.00","? 3,878.00","? 3,280.00",0.50,0.66,1594,? 305.00,6,1.655404711,0.947033623,TRUE,0.236713001,1
930,19-07-2027,Revenue,1934,1122,? 701.00,"? 1,830.00","? 1,388.00",0.43,1.84,2445,"? 2,242.00",8,0.789305751,0.824960346,FALSE,0.3736713,1
931,20-07-2027,Asset,3322,3832,"? 2,177.00","? 4,553.00","? 1,807.00",0.44,2.41,531,"? 2,997.00",3,1.497940546,0.819087361,FALSE,0.657399836,1
932,21-07-2027,Asset,1684,4137,? 252.00,"? 1,578.00","? 1,277.00",0.49,2.19,2542,"? 2,088.00",1,1.663195627,0.955972017,FALSE,0.322567457,1
